age,potential,player_positions,overall,high_rated,predicted_high_rated
35,62,213,62,0,0
31,62,215,62,0,0
38,62,0,62,0,0
27,62,446,62,0,0
28,62,149,62,0,0
30,62,213,62,0,0
28,62,560,62,0,0
30,62,560,62,0,0
36,62,213,62,0,0
31,62,55,62,0,0
32,62,213,62,0,0
29,62,571,62,0,0
28,62,318,62,0,0
27,62,560,62,0,0
29,62,55,62,0,0
30,62,95,62,0,0
33,62,215,62,0,0
30,62,413,62,0,0
18,83,213,61,0,0
18,83,215,61,0,0
18,82,307,61,0,0
17,82,384,61,0,0
18,82,55,61,0,0
17,82,86,61,0,0
19,82,361,61,0,0
18,81,594,61,0,0
18,81,384,61,0,0
17,81,95,61,0,0
18,81,55,61,0,0
17,81,0,61,0,0
18,81,560,61,0,0
18,81,422,61,0,0
18,80,164,61,0,0
17,80,330,61,0,0
17,80,516,61,0,0
19,79,363,61,0,0
19,79,213,61,0,0
18,79,10,61,0,0
18,79,330,61,0,0
19,79,55,61,0,0
19,79,0,61,0,0
18,79,307,61,0,0
18,79,55,61,0,0
18,79,560,61,0,0
19,78,164,61,0,0
19,78,356,61,0,0
20,78,106,61,0,0
20,78,95,61,0,0
19,78,149,61,0,0
19,78,260,61,0,0
18,78,177,61,0,0
19,78,215,61,0,0
18,78,384,61,0,0
19,78,330,61,0,0
18,78,55,61,0,0
18,78,215,61,0,0
19,78,213,61,0,0
17,78,560,61,0,0
17,78,501,61,0,0
20,77,560,61,0,0
20,77,560,61,0,0
20,77,230,61,0,0
19,77,149,61,0,0
18,77,330,61,0,0
20,77,95,61,0,0
19,77,368,61,0,0
19,77,0,61,0,0
20,77,164,61,0,0
17,77,495,61,0,0
18,77,149,61,0,0
17,77,0,61,0,0
19,77,150,61,0,0
20,76,55,61,0,0
21,76,95,61,0,0
20,76,71,61,0,0
20,76,450,61,0,0
21,76,55,61,0,0
20,76,103,61,0,0
19,76,201,61,0,0
20,76,86,61,0,0
21,76,95,61,0,0
19,76,215,61,0,0
20,76,201,61,0,0
19,76,215,61,0,0
19,76,149,61,0,0
19,76,149,61,0,0
20,76,560,61,0,0
19,76,384,61,0,0
20,76,384,61,0,0
20,76,58,61,0,0
18,76,0,61,0,0
21,76,95,61,0,0
20,76,600,61,0,0
17,76,345,61,0,0
19,76,149,61,0,0
19,76,435,61,0,0
18,76,58,61,0,0
19,76,55,61,0,0
18,76,560,61,0,0
19,76,476,61,0,0
19,76,517,61,0,0
19,76,149,61,0,0
21,75,560,61,0,0
20,75,149,61,0,0
21,75,18,61,0,0
21,75,597,61,0,0
20,75,476,61,0,0
21,75,482,61,0,0
21,75,65,61,0,0
21,75,213,61,0,0
21,75,150,61,0,0
20,75,561,61,0,0
21,75,560,61,0,0
19,75,384,61,0,0
20,75,560,61,0,0
21,75,0,61,0,0
21,75,560,61,0,0
21,75,560,61,0,0
19,75,307,61,0,0
21,75,273,61,0,0
20,75,0,61,0,0
21,75,384,61,0,0
20,75,0,61,0,0
21,75,330,61,0,0
19,75,150,61,0,0
20,75,213,61,0,0
19,75,10,61,0,0
19,75,537,61,0,0
20,75,435,61,0,0
17,75,516,61,0,0
19,75,0,61,0,0
19,75,55,61,0,0
19,75,435,61,0,0
19,75,149,61,0,0
20,75,357,61,0,0
20,75,149,61,0,0
21,75,33,61,0,0
18,75,215,61,0,0
18,75,215,61,0,0
18,75,95,61,0,0
20,75,71,61,0,0
19,75,501,61,0,0
18,75,233,61,0,0
19,75,435,61,0,0
17,75,331,61,0,0
21,74,55,61,0,0
21,74,55,61,0,0
21,74,560,61,0,0
21,74,575,61,0,0
20,74,516,61,0,0
21,74,213,61,0,0
21,74,55,61,0,0
21,74,217,61,0,0
21,74,259,61,0,0
19,74,371,61,0,0
20,74,560,61,0,0
21,74,517,61,0,0
19,74,384,61,0,0
20,74,436,61,0,0
20,74,386,61,0,0
20,74,95,61,0,0
20,74,560,61,0,0
21,74,213,61,0,0
20,74,12,61,0,0
20,74,17,61,0,0
21,74,580,61,0,0
19,74,33,61,0,0
20,74,384,61,0,0
19,74,55,61,0,0
19,74,242,61,0,0
18,74,560,61,0,0
18,74,149,61,0,0
19,74,55,61,0,0
18,74,55,61,0,0
20,74,55,61,0,0
18,74,119,61,0,0
19,74,149,61,0,0
21,74,213,61,0,0
22,73,55,61,0,0
21,73,259,61,0,0
21,73,384,61,0,0
21,73,604,61,0,0
21,73,55,61,0,0
20,73,0,61,0,0
21,73,95,61,0,0
20,73,322,61,0,0
21,73,10,61,0,0
21,73,608,61,0,0
21,73,580,61,0,0
21,73,560,61,0,0
21,73,307,61,0,0
20,73,470,61,0,0
20,73,55,61,0,0
21,73,55,61,0,0
20,73,384,61,0,0
19,73,55,61,0,0
20,73,482,61,0,0
20,73,33,61,0,0
21,73,149,61,0,0
20,73,363,61,0,0
21,73,454,61,0,0
21,73,458,61,0,0
20,73,213,61,0,0
21,73,86,61,0,0
19,73,213,61,0,0
20,73,560,61,0,0
19,73,560,61,0,0
19,73,90,61,0,0
19,73,55,61,0,0
21,73,384,61,0,0
19,73,149,61,0,0
20,73,238,61,0,0
21,73,458,61,0,0
20,73,149,61,0,0
19,73,501,61,0,0
20,73,86,61,0,0
22,72,149,61,0,0
23,72,55,61,0,0
23,72,55,61,0,0
22,72,458,61,0,0
21,72,213,61,0,0
22,72,403,61,0,0
21,72,164,61,0,0
21,72,55,61,0,0
21,72,296,61,0,0
21,72,384,61,0,0
21,72,384,61,0,0
22,72,149,61,0,0
21,72,48,61,0,0
21,72,425,61,0,0
22,72,21,61,0,0
23,72,58,61,0,0
20,72,213,61,0,0
21,72,10,61,0,0
20,72,560,61,0,0
20,72,164,61,0,0
19,72,27,61,0,0
20,72,4,61,0,0
20,72,213,61,0,0
21,72,560,61,0,0
22,72,384,61,0,0
23,72,65,61,0,0
20,72,560,61,0,0
21,72,587,61,0,0
21,72,560,61,0,0
21,72,242,61,0,0
21,72,10,61,0,0
20,72,217,61,0,0
19,72,55,61,0,0
21,72,547,61,0,0
20,72,0,61,0,0
21,72,217,61,0,0
22,72,86,61,0,0
20,72,384,61,0,0
21,72,149,61,0,0
20,72,10,61,0,0
21,72,560,61,0,0
22,72,186,61,0,0
22,72,217,61,0,0
20,72,86,61,0,0
20,72,58,61,0,0
22,72,55,61,0,0
19,72,215,61,0,0
20,72,458,61,0,0
22,72,95,61,0,0
22,71,149,61,0,0
22,71,213,61,0,0
23,71,213,61,0,0
23,71,213,61,0,0
22,71,213,61,0,0
22,71,0,61,0,0
22,71,213,61,0,0
21,71,560,61,0,0
22,71,55,61,0,0
22,71,560,61,0,0
22,71,150,61,0,0
23,71,55,61,0,0
20,71,149,61,0,0
21,71,149,61,0,0
22,71,213,61,0,0
22,71,149,61,0,0
23,71,55,61,0,0
20,71,55,61,0,0
20,71,215,61,0,0
20,71,560,61,0,0
20,71,58,61,0,0
22,71,560,61,0,0
21,71,526,61,0,0
22,71,55,61,0,0
20,71,322,61,0,0
22,71,249,61,0,0
20,71,55,61,0,0
21,71,55,61,0,0
21,71,604,61,0,0
21,71,384,61,0,0
21,71,55,61,0,0
21,71,384,61,0,0
20,71,384,61,0,0
20,71,149,61,0,0
20,71,560,61,0,0
21,71,55,61,0,0
19,71,86,61,0,0
21,71,482,61,0,0
22,71,259,61,0,0
21,71,0,61,0,0
21,71,65,61,0,0
19,71,55,61,0,0
17,71,230,61,0,0
22,70,204,61,0,0
23,70,196,61,0,0
24,70,55,61,0,0
22,70,179,61,0,0
22,70,322,61,0,0
22,70,557,61,0,0
22,70,213,61,0,0
21,70,90,61,0,0
22,70,560,61,0,0
23,70,458,61,0,0
23,70,171,61,0,0
22,70,87,61,0,0
21,70,246,61,0,0
22,70,149,61,0,0
23,70,55,61,0,0
23,70,55,61,0,0
22,70,149,61,0,0
22,70,501,61,0,0
21,70,164,61,0,0
22,70,510,61,0,0
23,70,149,61,0,0
21,70,581,61,0,0
22,70,549,61,0,0
23,70,384,61,0,0
23,70,55,61,0,0
22,70,213,61,0,0
22,70,526,61,0,0
21,70,55,61,0,0
20,70,95,61,0,0
21,70,280,61,0,0
22,70,384,61,0,0
21,70,19,61,0,0
21,70,560,61,0,0
20,70,149,61,0,0
20,70,149,61,0,0
21,70,230,61,0,0
21,70,435,61,0,0
23,70,215,61,0,0
23,70,604,61,0,0
21,70,330,61,0,0
22,70,58,61,0,0
23,70,267,61,0,0
21,70,560,61,0,0
20,70,215,61,0,0
21,70,55,61,0,0
20,70,560,61,0,0
22,70,213,61,0,0
21,70,55,61,0,0
21,70,516,61,0,0
20,70,58,61,0,0
21,70,213,61,0,0
23,69,560,61,0,0
23,69,550,61,0,0
23,69,55,61,0,0
22,69,560,61,0,0
23,69,213,61,0,0
23,69,10,61,0,0
23,69,213,61,0,0
22,69,213,61,0,0
23,69,164,61,0,0
24,69,213,61,0,0
23,69,215,61,0,0
23,69,384,61,0,0
23,69,580,61,0,0
23,69,213,61,0,0
22,69,95,61,0,0
21,69,55,61,0,0
21,69,55,61,0,0
23,69,65,61,0,0
22,69,215,61,0,0
22,69,55,61,0,0
22,69,55,61,0,0
22,69,560,61,0,0
20,69,149,61,0,0
20,69,55,61,0,0
23,69,150,61,0,0
22,69,259,61,0,0
24,69,213,61,0,0
22,69,560,61,0,0
23,69,55,61,0,0
22,69,217,61,0,0
23,69,560,61,0,0
22,69,55,61,0,0
21,69,95,61,0,0
21,69,600,61,0,0
21,69,164,61,0,0
22,69,413,61,0,0
22,69,58,61,0,0
20,69,215,61,0,0
22,69,265,61,0,0
20,69,72,61,0,0
23,68,149,61,0,0
23,68,149,61,0,0
23,68,149,61,0,0
24,68,560,61,0,0
23,68,55,61,0,0
23,68,164,61,0,0
23,68,560,61,0,0
24,68,55,61,0,0
23,68,560,61,0,0
23,68,72,61,0,0
22,68,215,61,0,0
22,68,308,61,0,0
22,68,429,61,0,0
22,68,55,61,0,0
23,68,215,61,0,0
22,68,149,61,0,0
23,68,560,61,0,0
24,68,164,61,0,0
24,68,604,61,0,0
22,68,330,61,0,0
22,68,495,61,0,0
24,68,55,61,0,0
23,68,55,61,0,0
22,68,387,61,0,0
24,68,587,61,0,0
21,68,384,61,0,0
23,68,215,61,0,0
22,68,591,61,0,0
23,68,0,61,0,0
21,68,95,61,0,0
24,68,55,61,0,0
24,68,95,61,0,0
24,68,0,61,0,0
22,68,435,61,0,0
23,68,386,61,0,0
22,68,473,61,0,0
19,68,259,61,0,0
24,68,215,61,0,0
25,68,95,61,0,0
24,68,71,61,0,0
24,68,13,61,0,0
24,68,55,61,0,0
23,68,436,61,0,0
21,68,384,61,0,0
22,68,560,61,0,0
23,68,560,61,0,0
21,68,417,61,0,0
24,68,55,61,0,0
21,68,501,61,0,0
20,68,0,61,0,0
21,68,560,61,0,0
23,68,55,61,0,0
21,68,55,61,0,0
22,68,356,61,0,0
22,68,560,61,0,0
24,67,213,61,0,0
25,67,213,61,0,0
24,67,150,61,0,0
24,67,213,61,0,0
25,67,95,61,0,0
23,67,55,61,0,0
24,67,215,61,0,0
24,67,74,61,0,0
24,67,95,61,0,0
24,67,204,61,0,0
22,67,215,61,0,0
23,67,10,61,0,0
24,67,215,61,0,0
22,67,330,61,0,0
24,67,307,61,0,0
23,67,330,61,0,0
23,67,560,61,0,0
22,67,149,61,0,0
22,67,215,61,0,0
23,67,384,61,0,0
23,67,55,61,0,0
23,67,482,61,0,0
23,67,435,61,0,0
23,67,55,61,0,0
23,67,95,61,0,0
23,67,435,61,0,0
25,67,213,61,0,0
25,67,55,61,0,0
24,67,213,61,0,0
23,67,149,61,0,0
23,67,384,61,0,0
22,67,215,61,0,0
24,67,55,61,0,0
25,67,213,61,0,0
23,67,149,61,0,0
23,67,260,61,0,0
22,67,86,61,0,0
26,66,213,61,0,0
24,66,560,61,0,0
24,66,560,61,0,0
25,66,55,61,0,0
25,66,55,61,0,0
24,66,213,61,0,0
25,66,149,61,0,0
25,66,230,61,0,0
25,66,58,61,0,0
24,66,55,61,0,0
24,66,196,61,0,0
24,66,482,61,0,0
24,66,151,61,0,0
24,66,213,61,0,0
26,66,213,61,0,0
23,66,10,61,0,0
24,66,215,61,0,0
26,66,55,61,0,0
24,66,151,61,0,0
25,66,560,61,0,0
25,66,213,61,0,0
24,66,10,61,0,0
24,66,422,61,0,0
25,66,560,61,0,0
23,66,213,61,0,0
24,66,164,61,0,0
25,66,213,61,0,0
24,66,560,61,0,0
24,66,55,61,0,0
24,66,215,61,0,0
21,66,356,61,0,0
23,66,55,61,0,0
24,66,55,61,0,0
25,66,106,61,0,0
24,66,95,61,0,0
24,66,384,61,0,0
25,66,55,61,0,0
22,66,435,61,0,0
25,66,86,61,0,0
23,66,259,61,0,0
23,66,580,61,0,0
25,66,55,61,0,0
25,65,560,61,0,0
26,65,55,61,0,0
25,65,549,61,0,0
24,65,164,61,0,0
27,65,213,61,0,0
25,65,149,61,0,0
23,65,19,61,0,0
24,65,179,61,0,0
24,65,55,61,0,0
27,65,213,61,0,0
25,65,213,61,0,0
25,65,215,61,0,0
26,65,55,61,0,0
25,65,15,61,0,0
25,65,86,61,0,0
25,65,55,61,0,0
26,65,86,61,0,0
26,65,55,61,0,0
25,65,55,61,0,0
25,65,384,61,0,0
25,64,560,61,0,0
27,64,213,61,0,0
25,64,560,61,0,0
27,64,55,61,0,0
26,64,87,61,0,0
28,64,213,61,0,0
25,64,560,61,0,0
26,64,560,61,0,0
26,64,164,61,0,0
24,64,425,61,0,0
24,64,55,61,0,0
26,64,55,61,0,0
25,64,560,61,0,0
25,64,215,61,0,0
25,64,215,61,0,0
28,64,213,61,0,0
26,64,587,61,0,0
25,64,495,61,0,0
25,64,560,61,0,0
25,64,458,61,0,0
28,64,213,61,0,0
24,64,215,61,0,0
26,64,55,61,0,0
23,64,458,61,0,0
25,64,150,61,0,0
26,64,149,61,0,0
25,64,55,61,0,0
26,64,150,61,0,0
25,64,307,61,0,0
27,64,213,61,0,0
27,64,213,61,0,0
26,64,63,61,0,0
25,64,436,61,0,0
25,64,65,61,0,0
25,64,259,61,0,0
26,64,215,61,0,0
25,64,530,61,0,0
26,64,560,61,0,0
25,64,560,61,0,0
27,64,95,61,0,0
26,64,560,61,0,0
27,64,86,61,0,0
25,64,560,61,0,0
25,64,322,61,0,0
28,63,55,61,0,0
28,63,55,61,0,0
27,63,55,61,0,0
27,63,55,61,0,0
26,63,371,61,0,0
28,63,58,61,0,0
25,63,213,61,0,0
25,63,597,61,0,0
26,63,149,61,0,0
26,63,384,61,0,0
27,63,213,61,0,0
27,63,55,61,0,0
26,63,215,61,0,0
28,63,213,61,0,0
25,63,222,61,0,0
25,63,61,61,0,0
26,63,213,61,0,0
28,63,55,61,0,0
27,63,55,61,0,0
26,63,560,61,0,0
26,63,164,61,0,0
25,63,179,61,0,0
27,63,58,61,0,0
24,63,534,61,0,0
26,63,386,61,0,0
26,63,149,61,0,0
26,63,215,61,0,0
27,63,86,61,0,0
27,63,86,61,0,0
28,63,55,61,0,0
28,62,213,61,0,0
26,62,587,61,0,0
27,62,204,61,0,0
27,62,560,61,0,0
26,62,55,61,0,0
27,62,24,61,0,0
27,62,58,61,0,0
27,62,149,61,0,0
27,62,560,61,0,0
27,62,560,61,0,0
26,62,560,61,0,0
27,62,384,61,0,0
26,62,322,61,0,0
27,62,213,61,0,0
26,62,307,61,0,0
25,62,549,61,0,0
27,62,560,61,0,0
25,62,238,61,0,0
27,62,560,61,0,0
27,62,384,61,0,0
29,62,55,61,0,0
27,62,164,61,0,0
27,62,404,61,0,0
28,62,65,61,0,0
27,62,384,61,0,0
28,62,55,61,0,0
25,62,259,61,0,0
26,62,215,61,0,0
26,62,307,61,0,0
30,62,213,61,0,0
26,62,322,61,0,0
27,62,560,61,0,0
28,62,55,61,0,0
26,62,560,61,0,0
26,62,230,61,0,0
29,62,213,61,0,0
26,62,307,61,0,0
27,62,55,61,0,0
27,62,386,61,0,0
25,62,554,61,0,0
28,62,55,61,0,0
26,62,230,61,0,0
30,62,213,61,0,0
35,61,213,61,0,0
37,61,213,61,0,0
39,61,19,61,0,0
36,61,55,61,0,0
37,61,458,61,0,0
32,61,55,61,0,0
34,61,213,61,0,0
33,61,55,61,0,0
36,61,55,61,0,0
32,61,560,61,0,0
33,61,81,61,0,0
34,61,81,61,0,0
34,61,213,61,0,0
33,61,560,61,0,0
35,61,55,61,0,0
34,61,55,61,0,0
34,61,560,61,0,0
29,61,499,61,0,0
32,61,164,61,0,0
31,61,55,61,0,0
32,61,477,61,0,0
29,61,230,61,0,0
36,61,164,61,0,0
30,61,213,61,0,0
37,61,213,61,0,0
32,61,213,61,0,0
30,61,560,61,0,0
30,61,55,61,0,0
31,61,242,61,0,0
30,61,55,61,0,0
31,61,149,61,0,0
29,61,58,61,0,0
29,61,150,61,0,0
32,61,560,61,0,0
31,61,71,61,0,0
31,61,164,61,0,0
30,61,580,61,0,0
28,61,95,61,0,0
28,61,560,61,0,0
32,61,292,61,0,0
28,61,55,61,0,0
36,61,317,61,0,0
29,61,560,61,0,0
29,61,259,61,0,0
28,61,560,61,0,0
31,61,560,61,0,0
31,61,215,61,0,0
28,61,560,61,0,0
29,61,560,61,0,0
32,61,560,61,0,0
30,61,213,61,0,0
30,61,95,61,0,0
29,61,560,61,0,0
28,61,215,61,0,0
27,61,560,61,0,0
32,61,213,61,0,0
28,61,307,61,0,0
30,61,86,61,0,0
32,61,403,61,0,0
31,61,65,61,0,0
30,61,215,61,0,0
32,61,55,61,0,0
28,61,560,61,0,0
30,61,561,61,0,0
30,61,55,61,0,0
27,61,436,61,0,0
30,61,149,61,0,0
28,61,549,61,0,0
29,61,95,61,0,0
29,61,499,61,0,0
33,61,65,61,0,0
29,61,71,61,0,0
30,61,297,61,0,0
29,61,230,61,0,0
30,61,560,61,0,0
30,61,164,61,0,0
28,61,367,61,0,0
33,61,259,61,0,0
27,61,476,61,0,0
29,61,55,61,0,0
28,61,164,61,0,0
33,61,381,61,0,0
37,61,213,61,0,0
29,61,560,61,0,0
30,61,149,61,0,0
34,61,55,61,0,0
29,61,55,61,0,0
29,61,65,61,0,0
31,61,531,61,0,0
27,61,413,61,0,0
31,61,213,61,0,0
27,61,463,61,0,0
20,61,55,61,0,0
29,61,560,61,0,0
33,61,213,61,0,0
31,61,213,61,0,0
29,61,71,61,0,0
34,61,158,61,0,0
30,61,55,61,0,0
30,61,65,61,0,0
32,61,86,61,0,0
28,61,560,61,0,0
39,61,213,61,0,0
28,61,560,61,0,0
30,61,587,61,0,0
29,61,560,61,0,0
33,61,55,61,0,0
29,61,384,61,0,0
27,61,560,61,0,0
31,61,429,61,0,0
29,61,164,61,0,0
30,61,213,61,0,0
28,61,560,61,0,0
31,61,71,61,0,0
27,61,330,61,0,0
31,61,374,61,0,0
27,61,560,61,0,0
30,61,386,61,0,0
30,61,560,61,0,0
33,61,384,61,0,0
27,61,560,61,0,0
35,61,213,61,0,0
22,61,143,61,0,0
34,61,55,61,0,0
32,61,482,61,0,0
28,61,19,61,0,0
31,61,604,61,0,0
30,61,384,61,0,0
27,61,482,61,0,0
40,61,213,61,0,0
28,61,197,61,0,0
27,61,330,61,0,0
28,61,149,61,0,0
42,61,213,61,0,0
39,61,55,61,0,0
33,61,71,61,0,0
33,61,55,61,0,0
29,61,230,61,0,0
29,61,215,61,0,0
35,61,213,61,0,0
32,61,58,61,0,0
28,61,501,61,0,0
31,61,55,61,0,0
28,61,55,61,0,0
30,61,55,61,0,0
31,61,97,61,0,0
28,61,150,61,0,0
28,61,215,61,0,0
28,61,560,61,0,0
29,61,560,61,0,0
17,86,65,60,0,0
18,82,213,60,0,0
18,82,55,60,0,0
18,82,322,60,0,0
18,82,149,60,0,0
18,81,55,60,0,0
18,81,213,60,0,0
18,81,560,60,0,0
18,81,149,60,0,0
19,80,516,60,0,0
18,80,71,60,0,0
18,80,103,60,0,0
19,80,560,60,0,0
19,80,10,60,0,0
18,80,560,60,0,0
18,80,55,60,0,0
19,80,150,60,0,0
17,80,560,60,0,0
18,80,560,60,0,0
18,80,384,60,0,0
18,79,604,60,0,0
17,79,330,60,0,0
17,79,0,60,0,0
19,79,213,60,0,0
17,79,142,60,0,0
19,79,435,60,0,0
18,79,259,60,0,0
18,79,95,60,0,0
19,78,588,60,0,0
20,78,266,60,0,0
19,78,597,60,0,0
19,78,604,60,0,0
18,78,44,60,0,0
18,78,560,60,0,0
18,78,540,60,0,0
18,78,560,60,0,0
18,78,213,60,0,0
17,78,330,60,0,0
17,78,560,60,0,0
18,78,516,60,0,0
19,78,384,60,0,0
20,77,213,60,0,0
20,77,213,60,0,0
20,77,215,60,0,0
20,77,230,60,0,0
19,77,242,60,0,0
18,77,560,60,0,0
18,77,10,60,0,0
17,77,560,60,0,0
19,77,585,60,0,0
20,77,294,60,0,0
20,77,179,60,0,0
18,77,571,60,0,0
20,77,199,60,0,0
19,77,384,60,0,0
19,77,396,60,0,0
18,77,213,60,0,0
17,77,435,60,0,0
18,77,502,60,0,0
20,76,260,60,0,0
19,76,65,60,0,0
19,76,95,60,0,0
20,76,560,60,0,0
20,76,149,60,0,0
19,76,55,60,0,0
19,76,55,60,0,0
19,76,345,60,0,0
19,76,560,60,0,0
19,76,597,60,0,0
18,76,560,60,0,0
19,76,213,60,0,0
20,76,230,60,0,0
18,76,149,60,0,0
18,76,259,60,0,0
18,76,259,60,0,0
19,76,55,60,0,0
16,76,149,60,0,0
18,76,0,60,0,0
18,76,55,60,0,0
17,76,150,60,0,0
18,76,505,60,0,0
17,76,560,60,0,0
18,76,600,60,0,0
17,76,157,60,0,0
18,76,516,60,0,0
20,75,65,60,0,0
20,75,560,60,0,0
20,75,597,60,0,0
19,75,213,60,0,0
21,75,330,60,0,0
20,75,560,60,0,0
20,75,560,60,0,0
20,75,55,60,0,0
20,75,495,60,0,0
20,75,384,60,0,0
19,75,30,60,0,0
19,75,259,60,0,0
20,75,388,60,0,0
17,75,222,60,0,0
19,75,384,60,0,0
19,75,560,60,0,0
19,75,597,60,0,0
20,75,149,60,0,0
17,75,560,60,0,0
19,75,149,60,0,0
20,75,58,60,0,1
19,75,213,60,0,0
18,75,0,60,0,0
19,75,213,60,0,0
19,75,597,60,0,0
18,75,560,60,0,0
19,75,213,60,0,0
19,75,501,60,0,0
19,75,560,60,0,0
17,75,217,60,0,0
18,75,516,60,0,0
18,75,516,60,0,0
19,75,384,60,0,0
19,75,213,60,0,0
21,74,149,60,0,0
20,74,164,60,0,0
22,74,213,60,0,0
21,74,149,60,0,0
20,74,213,60,0,0
20,74,213,60,0,0
20,74,4,60,0,0
20,74,435,60,0,0
21,74,213,60,0,0
21,74,19,60,0,0
21,74,95,60,0,0
20,74,215,60,0,0
21,74,560,60,0,0
18,74,108,60,0,0
20,74,86,60,0,0
19,74,213,60,0,0
21,74,215,60,0,0
21,74,215,60,0,0
20,74,10,60,0,0
19,74,537,60,0,0
19,74,196,60,0,0
20,74,55,60,0,0
20,74,86,60,0,0
19,74,9,60,0,0
19,74,166,60,0,0
19,74,450,60,0,0
19,74,560,60,0,0
19,74,55,60,0,0
20,74,560,60,0,0
19,74,230,60,0,0
20,74,560,60,0,0
19,74,356,60,0,0
20,74,215,60,0,0
20,74,384,60,0,0
20,74,213,60,0,0
18,74,560,60,0,0
18,74,502,60,0,0
19,74,55,60,0,0
19,74,86,60,0,0
19,74,435,60,0,0
20,74,0,60,0,0
19,74,150,60,0,0
17,74,215,60,0,0
21,73,150,60,0,0
21,73,149,60,0,0
20,73,149,60,0,0
20,73,560,60,0,0
21,73,58,60,0,0
20,73,86,60,0,0
20,73,150,60,0,0
20,73,95,60,0,0
20,73,213,60,0,0
21,73,41,60,0,0
20,73,192,60,0,0
19,73,307,60,0,0
20,73,213,60,0,0
20,73,63,60,0,0
19,73,164,60,0,0
21,73,10,60,0,0
20,73,86,60,0,0
20,73,537,60,0,0
22,73,86,60,0,0
20,73,597,60,0,0
19,73,104,60,0,0
19,73,458,60,0,0
20,73,19,60,0,0
20,73,215,60,0,0
16,73,213,60,0,0
21,73,259,60,0,0
21,73,502,60,0,0
20,73,384,60,0,0
18,73,215,60,0,0
20,73,65,60,0,0
19,73,65,60,0,0
18,73,140,60,0,0
19,73,260,60,0,0
21,73,55,60,0,0
19,73,215,60,0,0
19,73,164,60,0,0
19,73,528,60,0,0
18,73,149,60,0,0
18,73,501,60,0,0
20,72,413,60,0,0
22,72,213,60,0,0
21,72,384,60,0,0
20,72,164,60,0,0
20,72,95,60,0,0
21,72,15,60,0,0
21,72,425,60,0,0
21,72,425,60,0,0
21,72,213,60,0,0
20,72,215,60,0,0
21,72,196,60,0,0
21,72,10,60,0,0
19,72,149,60,0,0
22,72,213,60,0,0
21,72,0,60,0,0
20,72,384,60,0,0
19,72,149,60,0,0
21,72,213,60,0,0
20,72,149,60,0,0
20,72,384,60,0,0
21,72,149,60,0,0
20,72,71,60,0,0
22,72,501,60,0,0
20,72,356,60,0,0
21,72,487,60,0,0
22,72,55,60,0,0
20,72,215,60,0,0
19,72,560,60,0,0
21,72,55,60,0,0
20,72,490,60,0,0
20,72,495,60,0,0
20,72,151,60,0,0
21,72,71,60,0,0
19,72,396,60,0,0
19,72,149,60,0,0
18,72,435,60,0,0
19,72,560,60,0,0
20,72,560,60,0,0
22,72,213,60,0,0
19,72,330,60,0,0
20,72,217,60,0,0
21,72,55,60,0,0
21,71,560,60,0,0
21,71,213,60,0,0
21,71,149,60,0,0
22,71,560,60,0,0
22,71,71,60,0,0
21,71,33,60,0,0
22,71,55,60,0,0
22,71,213,60,0,0
21,71,412,60,0,0
20,71,230,60,0,0
21,71,501,60,0,0
21,71,379,60,0,0
21,71,597,60,0,0
23,71,95,60,0,0
21,71,19,60,0,0
20,71,55,60,0,0
21,71,215,60,0,0
21,71,215,60,0,0
20,71,521,60,0,0
20,71,103,60,0,0
22,71,560,60,0,0
21,71,564,60,0,0
22,71,217,60,0,0
20,71,118,60,0,0
22,71,164,60,0,0
23,71,90,60,0,0
20,71,55,60,0,0
22,71,458,60,0,0
22,71,560,60,0,0
22,71,136,60,0,0
19,71,55,60,0,0
20,71,10,60,0,0
21,71,479,60,0,0
20,71,560,60,0,0
20,71,560,60,0,0
20,71,215,60,0,0
19,71,0,60,0,0
21,71,213,60,0,0
20,71,322,60,0,0
20,71,58,60,0,0
22,71,560,60,0,0
22,71,95,60,0,0
21,71,32,60,0,0
21,71,443,60,0,0
20,71,55,60,0,0
21,71,149,60,0,0
21,71,403,60,0,0
20,71,405,60,0,0
21,71,4,60,0,0
20,71,213,60,0,0
21,71,259,60,0,0
20,71,55,60,0,0
22,71,560,60,0,0
22,71,55,60,0,0
20,71,120,60,0,0
20,71,165,60,0,0
20,71,149,60,0,0
20,71,213,60,0,0
20,71,384,60,0,0
21,71,560,60,0,0
22,70,542,60,0,0
22,70,390,60,0,0
21,70,149,60,0,0
22,70,86,60,0,0
23,70,95,60,0,0
22,70,110,60,0,0
22,70,215,60,0,0
22,70,425,60,0,0
22,70,294,60,0,0
22,70,499,60,0,0
20,70,55,60,0,0
22,70,454,60,0,0
20,70,150,60,0,0
22,70,160,60,0,0
21,70,149,60,0,0
23,70,213,60,0,0
22,70,0,60,0,0
20,70,458,60,0,0
20,70,386,60,0,0
21,70,95,60,0,0
22,70,213,60,0,0
22,70,213,60,0,0
22,70,213,60,0,0
22,70,149,60,0,0
21,70,58,60,0,0
21,70,55,60,0,0
22,70,560,60,0,0
21,70,560,60,0,0
22,70,571,60,0,0
23,70,213,60,0,0
22,70,55,60,0,0
20,70,604,60,0,0
21,70,55,60,0,0
22,70,560,60,0,0
20,70,55,60,0,0
21,70,215,60,0,0
22,70,149,60,0,0
21,70,55,60,0,0
21,70,97,60,0,0
23,70,213,60,0,0
20,70,297,60,0,0
